file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-rpc\dubbo-rpc-api\src\main\java\com\alibaba\dubbo\rpc\service\EchoService.java,com.alibaba.dubbo.rpc.service.EchoService,interface,1,1,0,1,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-rpc\dubbo-rpc-api\src\main\java\org\apache\dubbo\rpc\listener\InvokerListenerAdapter.java,org.apache.dubbo.rpc.listener.InvokerListenerAdapter,class,2,3,1,2,2,1,1,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1025,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\Resetable.java,org.apache.dubbo.common.Resetable,interface,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-demo\dubbo-demo-spring-boot\dubbo-demo-spring-boot-interface\src\main\java\org\apache\dubbo\springboot\demo\DemoService.java,org.apache.dubbo.springboot.demo.DemoService,interface,1,4,3,1,2,1,0,2,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-config\dubbo-config-api\src\test\java\org\apache\dubbo\config\api\User.java,org.apache.dubbo.config.api.User,class,1,3,2,1,11,1,0,2,0,0.5833333,0.6666667,0.6666667,6,0,6,0,0,0,6,0,0,0,2,1,0,2,0,0,1,0,0,31,6,0,4,0,1,0,2,4,0,3,1,0,0,0,22,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-rpc\dubbo-rpc-triple\src\test\java\org\apache\dubbo\rpc\protocol\tri\support\IGreeterImpl.java,org.apache.dubbo.rpc.protocol.tri.support.IGreeterImpl$Anonymous1,anonymous,0,0,0,0,2,1,0,4,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,-1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-remoting\dubbo-remoting-api\src\main\java\org\apache\dubbo\remoting\transport\CodecSupport.java,org.apache.dubbo.remoting.transport.CodecSupport,class,10,13,3,10,23,1,0,41,53,0.909091,0.022222223,0.022222223,11,10,9,2,0,0,10,0,0,0,6,6,0,6,0,0,2,0,7,102,11,3,2,1,1,11,4,25,5,24,3,0,0,2,106,1,2
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-metadata\dubbo-metadata-api\src\test\java\org\apache\dubbo\metadata\report\MetadataReportInstanceTest.java,org.apache.dubbo.metadata.report.MetadataReportInstanceTest,class,9,9,0,9,2,1,0,25,0,0.125,1.0,1.0,2,0,2,0,0,0,2,0,0,0,4,0,0,4,0,0,0,0,2,32,0,0,0,0,0,5,1,9,1,9,0,0,0,0,31,0,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-metadata\dubbo-metadata-api\src\test\java\org\apache\dubbo\metadata\DemoService.java,org.apache.dubbo.metadata.DemoService,interface,1,1,0,1,4,1,0,0,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-metadata\dubbo-metadata-processor\src\test\java\org\apache\dubbo\metadata\tools\RestServiceTest.java,org.apache.dubbo.metadata.tools.RestServiceTest,class,6,6,0,6,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,9,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\router\script\ScriptStateRouter.java,org.apache.dubbo.rpc.cluster.router.script.ScriptStateRouter,class,10,12,2,10,18,2,0,32,22,0.828125,0.06666667,0.06666667,8,0,3,3,2,0,6,0,0,0,8,4,1,7,0,0,6,0,4,92,11,0,3,2,0,14,1,17,3,19,2,0,0,3,94,1,2
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\beans\factory\ScopeBeanFactory.java,org.apache.dubbo.common.beans.factory.ScopeBeanFactory,class,13,17,4,13,55,1,0,37,166,0.89375,0.025641026,0.025641026,20,0,13,7,0,0,13,0,0,0,8,1,0,7,1,0,2,0,2,202,20,5,17,3,2,13,3,26,6,19,5,0,1,2,88,1,1
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-demo\dubbo-demo-xml\dubbo-demo-xml-provider\src\main\java\org\apache\dubbo\demo\provider\TripleServiceImpl.java,org.apache.dubbo.demo.provider.TripleServiceImpl,class,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-config\dubbo-config-api\src\test\java\org\apache\dubbo\config\integration\multiple\Storage.java,org.apache.dubbo.config.integration.multiple.Storage,interface,1,2,1,1,5,1,0,0,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-config\dubbo-config-api\src\test\java\org\apache\dubbo\config\bootstrap\MultiInstanceTest.java,org.apache.dubbo.config.bootstrap.MultiInstanceTest$DeployEventHandler,innerclass,3,3,0,3,6,1,0,3,0,0.083333336,1.0,1.0,6,0,6,0,0,0,6,0,0,0,2,0,0,0,0,2,0,0,5,27,0,0,0,0,0,0,0,2,0,2,0,0,0,0,17,10,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-rpc\dubbo-rpc-injvm\src\test\java\org\apache\dubbo\rpc\protocol\injvm\InjvmDeepCopyTest.java,org.apache.dubbo.rpc.protocol.injvm.InjvmDeepCopyTest$Data,innerclass,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-remoting\dubbo-remoting-http\src\test\java\org\apache\dubbo\remoting\http\jetty\JettyLoggerAdapterTest.java,org.apache.dubbo.remoting.http.jetty.JettyLoggerAdapterTest,class,9,9,0,9,5,1,0,48,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,58,0,0,0,0,0,23,0,14,0,14,0,1,0,0,43,1,12
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-rpc\dubbo-rpc-dubbo\src\main\java\org\apache\dubbo\rpc\protocol\dubbo\DecodeableRpcInvocation.java,org.apache.dubbo.rpc.protocol.dubbo.DecodeableRpcInvocation,class,15,19,4,15,39,2,0,60,0,0.55,1.0,1.0,5,0,4,1,0,0,4,0,0,0,8,1,0,7,1,0,2,0,6,163,1,7,10,4,1,9,5,37,3,27,10,0,0,0,115,1,2
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\compiler\support\CtClassBuilder.java,org.apache.dubbo.common.compiler.support.CtClassBuilder,class,6,8,2,6,24,1,0,22,68,0.8046875,0.21666667,1.0,16,0,15,0,1,0,16,0,0,0,8,0,0,8,0,0,6,0,1,88,11,4,0,0,0,3,4,13,1,12,2,0,0,0,57,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-metadata\dubbo-metadata-processor\src\test\java\org\apache\dubbo\metadata\tools\TestService.java,org.apache.dubbo.metadata.tools.TestService,interface,8,14,6,8,5,1,0,0,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,14,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\config\ConfigurationCacheTest.java,org.apache.dubbo.common.config.ConfigurationCacheTest,class,2,2,0,2,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,6,0,3,0,4,0,0,0,2,6,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-metadata\dubbo-metadata-api\src\main\java\org\apache\dubbo\metadata\rest\ServiceRestMetadataResolver.java,org.apache.dubbo.metadata.rest.ServiceRestMetadataResolver,interface,1,2,1,1,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-rpc\dubbo-rpc-dubbo\src\test\java\org\apache\dubbo\rpc\protocol\dubbo\support\CustomArgument.java,org.apache.dubbo.rpc.protocol.dubbo.support.CustomArgument,class,1,3,2,1,6,1,0,0,3,0.5,0.4,0.6666667,6,0,6,0,0,0,6,0,0,0,2,0,0,0,0,2,0,0,0,23,2,0,0,0,0,1,0,4,0,2,0,0,0,0,9,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-rpc\dubbo-rpc-dubbo\src\main\java\org\apache\dubbo\rpc\protocol\dubbo\DubboInvoker.java,org.apache.dubbo.rpc.protocol.dubbo.DubboInvoker,class,14,18,4,14,24,2,0,39,8,0.7291667,0.4,0.4,8,0,5,2,1,0,6,0,0,0,6,0,0,6,0,0,6,0,0,118,7,2,3,3,0,6,2,20,3,19,5,0,0,1,88,1,1
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-remoting\dubbo-remoting-api\src\test\java\org\apache\dubbo\remoting\PerformanceClientCloseTest.java,org.apache.dubbo.remoting.PerformanceClientCloseTest$Anonymous1,anonymous,3,3,0,3,9,1,0,9,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,37,0,1,2,2,0,7,5,4,3,3,4,0,0,0,14,-1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-rpc\dubbo-rpc-rest\src\test\java\org\apache\dubbo\rpc\protocol\rest\integration\swagger\DubboSwaggerApiListingResourceTest.java,org.apache.dubbo.rpc.protocol.rest.integration.swagger.DubboSwaggerApiListingResourceTest,class,9,9,0,9,1,1,0,17,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,18,0,0,0,0,0,3,2,6,0,6,0,0,0,0,28,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-rpc\dubbo-rpc-api\src\main\java\org\apache\dubbo\rpc\RpcServiceContext.java,org.apache.dubbo.rpc.RpcServiceContext,class,8,25,17,8,96,2,0,53,1409,0.92203397,0.05961426,0.16130918,59,0,58,0,1,0,59,0,0,0,15,0,0,15,0,0,0,0,9,292,59,1,25,3,3,10,7,29,3,21,4,0,0,0,148,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-plugin\dubbo-qos\src\main\java\org\apache\dubbo\qos\probe\LivenessProbe.java,org.apache.dubbo.qos.probe.LivenessProbe,interface,1,2,1,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-metadata\dubbo-metadata-processor\src\main\java\org\apache\dubbo\metadata\annotation\processing\builder\EnumTypeDefinitionBuilder.java,org.apache.dubbo.metadata.annotation.processing.builder.EnumTypeDefinitionBuilder,class,2,3,1,2,3,1,0,7,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,1,1,1,1,0,0,0,0,25,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-rpc\dubbo-rpc-dubbo\src\test\java\org\apache\dubbo\rpc\protocol\dubbo\ArgumentCallbackTest.java,org.apache.dubbo.rpc.protocol.dubbo.ArgumentCallbackTest,class,18,19,1,18,20,1,0,39,35,0.7738095,0.35897437,0.46153846,14,0,12,1,0,1,13,0,0,0,6,0,0,0,5,1,0,0,8,289,0,1,3,1,0,23,47,27,5,17,2,8,5,2,76,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\model\SerializablePerson.java,org.apache.dubbo.common.model.SerializablePerson,class,1,3,2,1,21,1,0,7,12,0.6999999,0.4090909,0.8333333,12,0,12,0,0,0,12,0,0,0,5,1,0,4,0,1,1,0,4,57,14,0,7,0,2,4,6,15,6,8,2,0,0,0,36,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\router\mesh\rule\virtualservice\DubboRouteDetail.java,org.apache.dubbo.rpc.cluster.router.mesh.rule.virtualservice.DubboRouteDetail,class,2,5,3,2,7,1,0,0,3,0.5714286,0.42857143,1.0,7,0,7,0,0,0,7,0,0,0,3,0,0,3,0,0,0,0,0,26,4,0,0,0,0,4,0,3,2,3,0,0,0,0,12,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-compatible\src\test\java\org\apache\dubbo\config\ArgumentConfigTest.java,org.apache.dubbo.config.ArgumentConfigTest,class,2,2,0,2,4,1,0,12,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,5,4,5,0,5,0,0,0,0,14,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\status\support\StatusUtilsTest.java,org.apache.dubbo.common.status.support.StatusUtilsTest,class,2,2,0,2,3,1,0,9,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,11,0,12,0,12,0,0,0,0,19,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-plugin\dubbo-qos\src\main\java\org\apache\dubbo\qos\server\handler\LocalHostPermitHandler.java,org.apache.dubbo.qos.server.handler.LocalHostPermitHandler,class,3,5,2,3,4,2,0,8,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,14,0,0,0,0,2,1,0,2,1,2,2,0,0,0,21,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-compatible\src\main\java\com\alibaba\dubbo\remoting\ChannelHandler.java,com.alibaba.dubbo.remoting.ChannelHandler,interface,2,5,3,2,10,1,0,0,45,0.0,0.0,0.0,10,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-registry\dubbo-registry-api\src\test\java\org\apache\dubbo\registry\ListenerRegistryWrapperTest.java,org.apache.dubbo.registry.ListenerRegistryWrapperTest,class,11,11,0,11,1,1,0,14,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,14,3,13,0,12,0,0,0,0,26,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\utils\FieldUtilsTest.java,org.apache.dubbo.common.utils.FieldUtilsTest,class,4,4,0,4,4,1,0,7,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,39,0,1,0,1,0,0,0,0,19,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\router\mesh\route\MeshRuleCache.java,org.apache.dubbo.rpc.cluster.router.mesh.route.MeshRuleCache,class,9,13,4,9,31,1,0,32,8,0.59615386,0.28787878,0.54545456,13,3,11,1,1,0,12,0,0,0,4,0,0,4,0,0,4,0,16,110,18,4,6,0,0,0,1,22,0,23,5,0,0,2,57,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-native\src\main\java\org\apache\dubbo\metadata\report\MetadataReportFactory$Adaptive.java,org.apache.dubbo.metadata.report.MetadataReportFactory$Adaptive,class,4,4,0,4,5,1,0,7,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,3,0,1,5,0,4,1,4,1,0,0,0,29,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-config\dubbo-config-spring\src\test\java\org\apache\dubbo\config\spring\context\annotation\provider\ProviderConfiguration.java,org.apache.dubbo.config.spring.context.annotation.provider.ProviderConfiguration$Anonymous1,anonymous,3,3,0,3,4,1,0,5,0,0.0,1.0,1.0,4,0,0,0,4,0,4,0,0,0,1,0,0,1,0,0,0,0,1,17,1,0,0,0,0,6,0,2,5,2,0,0,0,0,16,-1,4
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\support\Menu.java,org.apache.dubbo.rpc.cluster.support.Menu,class,1,4,3,1,10,1,0,9,0,0.16666667,0.4,0.4,6,0,6,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,1,35,1,2,2,0,0,0,0,4,0,3,1,0,0,0,14,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-rpc\dubbo-rpc-dubbo\src\test\java\org\apache\dubbo\rpc\protocol\dubbo\ArgumentCallbackTest.java,org.apache.dubbo.rpc.protocol.dubbo.ArgumentCallbackTest$DemoServiceImpl,innerclass,3,3,0,3,10,1,0,11,1,0.6111111,0.3,0.3,6,0,5,1,0,0,5,0,0,0,3,0,0,3,0,0,0,0,0,79,2,0,2,1,0,4,1,5,1,4,2,2,0,0,31,0,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-test\dubbo-test-check\src\main\java\org\apache\dubbo\test\check\RegistryCenterStarted.java,org.apache.dubbo.test.check.RegistryCenterStarted,class,5,5,0,5,6,2,0,3,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,2,0,1,0,0,0,0,2,0,0,0,30,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-config\dubbo-config-spring\src\test\java\org\apache\dubbo\config\spring\registry\nacos\demo\service\DefaultService.java,org.apache.dubbo.config.spring.registry.nacos.demo.service.DefaultService,class,4,4,0,4,1,1,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,7,1,0,0,0,0,3,0,1,0,2,0,0,0,0,12,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\router\mock\MockInvokersSelector.java,org.apache.dubbo.rpc.cluster.router.mock.MockInvokersSelector,class,10,12,2,10,15,2,0,20,5,0.6666667,0.16666667,0.16666667,6,0,2,2,2,0,4,0,0,0,3,1,1,2,0,0,1,0,2,61,6,0,2,0,0,9,0,9,1,9,3,0,0,2,80,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-config\dubbo-config-api\src\test\java\org\apache\dubbo\config\integration\multiple\injvm\MultipleRegistryCenterInjvmIntegrationTest.java,org.apache.dubbo.config.integration.multiple.injvm.MultipleRegistryCenterInjvmIntegrationTest,class,22,23,1,22,6,1,0,42,1,0.61904764,0.33333334,0.33333334,6,0,3,3,0,0,3,0,0,0,7,3,0,7,0,0,1,0,4,57,0,0,0,0,0,7,4,11,2,8,0,0,0,0,107,1,2
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-plugin\dubbo-qos\src\test\java\org\apache\dubbo\qos\command\impl\HelpTest.java,org.apache.dubbo.qos.command.impl.HelpTest,class,3,3,0,3,2,1,0,5,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,11,0,4,0,4,0,0,0,0,10,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-rpc\dubbo-rpc-triple\src\main\java\org\apache\dubbo\rpc\protocol\tri\call\ServerCallUtil.java,org.apache.dubbo.rpc.protocol.tri.call.ServerCallUtil,class,15,17,2,15,8,1,0,14,6,0.0,0.0,0.0,4,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,45,6,0,0,1,1,1,2,9,0,7,3,0,0,0,31,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-registry\dubbo-registry-api\src\test\java\org\apache\dubbo\registry\client\metadata\SpringCloudMetadataServiceURLBuilderTest.java,org.apache.dubbo.registry.client.metadata.SpringCloudMetadataServiceURLBuilderTest,class,4,4,0,4,1,1,0,8,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,13,0,0,0,0,0,4,5,4,0,3,0,0,0,0,19,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-remoting\dubbo-remoting-netty\src\test\java\org\apache\dubbo\remoting\transport\netty\ClientReconnectTest.java,org.apache.dubbo.remoting.transport.netty.ClientReconnectTest,class,7,8,1,7,7,2,0,11,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,47,2,2,0,0,0,5,12,10,2,10,2,0,1,0,23,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\extension\wrapper\Demo.java,org.apache.dubbo.common.extension.wrapper.Demo,interface,1,6,5,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-remoting\dubbo-remoting-netty4\src\test\java\org\apache\dubbo\remoting\transport\netty4\ClientReconnectTest.java,org.apache.dubbo.remoting.transport.netty4.ClientReconnectTest$HandlerAdapter,innerclass,2,2,0,2,3,2,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-compatible\src\main\java\com\alibaba\dubbo\rpc\cluster\loadbalance\AbstractLoadBalance.java,com.alibaba.dubbo.rpc.cluster.loadbalance.AbstractLoadBalance,class,1,1,0,1,0,2,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1025,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\extension\director\impl\TestModuleService.java,org.apache.dubbo.common.extension.director.impl.TestModuleService,class,8,9,1,8,11,2,0,0,45,0.8181818,0.09090909,0.09090909,11,0,11,0,0,0,11,0,0,0,5,0,0,5,0,0,0,0,0,39,5,0,0,0,0,0,0,5,0,5,0,0,0,0,18,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-registry\dubbo-registry-api\src\main\java\org\apache\dubbo\registry\integration\RegistryProtocol.java,org.apache.dubbo.registry.integration.RegistryProtocol$ServiceConfigurationListener,innerclass,5,5,0,5,4,2,0,7,0,0.33333334,1.0,1.0,3,0,1,1,1,0,2,0,0,0,2,0,0,2,0,0,0,0,1,18,1,0,0,0,0,0,0,2,1,2,1,0,0,0,28,2,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-remoting\dubbo-remoting-api\src\test\java\org\apache\dubbo\remoting\PerformanceUtils.java,org.apache.dubbo.remoting.PerformanceUtils,class,1,4,3,1,30,1,0,21,24,0.5555556,0.16666667,0.16666667,9,9,9,0,0,0,9,0,0,0,1,1,0,1,0,0,1,0,17,88,9,5,9,2,2,30,14,18,13,18,4,0,0,0,39,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-remoting\dubbo-remoting-api\src\test\java\org\apache\dubbo\remoting\api\EmptyProtocol.java,org.apache.dubbo.remoting.api.EmptyProtocol,class,5,5,0,5,4,1,0,0,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-plugin\dubbo-qos\src\main\java\org\apache\dubbo\qos\server\handler\TelnetIdleEventHandler.java,org.apache.dubbo.qos.server.handler.TelnetIdleEventHandler,class,6,8,2,6,2,2,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,13,0,0,0,0,0,1,0,2,1,2,1,0,0,0,17,1,1
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-remoting\dubbo-remoting-api\src\test\java\org\apache\dubbo\remoting\PerformanceClientTest.java,org.apache.dubbo.remoting.PerformanceClientTest,class,9,12,3,9,12,4,0,22,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,4,167,1,7,1,0,0,42,17,39,24,35,2,2,1,0,63,1,1
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\extension\ext1\impl\SimpleExtImpl3.java,org.apache.dubbo.common.extension.ext1.impl.SimpleExtImpl3,class,2,2,0,2,3,1,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,0,0,11,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-plugin\dubbo-qos\src\test\java\org\apache\dubbo\qos\server\handler\LocalHostPermitHandlerTest.java,org.apache.dubbo.qos.server.handler.LocalHostPermitHandlerTest,class,7,7,0,7,1,1,0,17,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,1,1,7,0,7,0,0,0,0,30,1,0
